app_id,reviewId,userName,score,at,content,thumbsUpCount,replyContent,repliedAt,label
com.shopee.id,a77fb140-5e85-491b-bcfc-3fdea233d6bf,Devi Aprilia,1,2026-01-04 05:42:51,"kenapa pas buka aplikasi langsung di arahkan ke live. kan gak semua user buka shope mau nonton live. dan balik ke beranda juga susah banget, sama satu lagi KEBANYAKAN IKLAN. KESANNYA MAKSA BANGET!",0,"Makasih ya buat bintangnya,Terkait masukan dari kamu, akan aku jadikan acuan untuk menjadikan Shopee lebih baik lagi. Aku selalu mencoba memberikan yang terbaik untuk para pengguna Shopee. Jika kamu ada pertnyaan/kendala trkait shopee bisa infoin detailnya ke DM IG @shopee_id /@shopeecare_id aku ya kak. Sehat selalu ^ BC",2026-01-04 06:32:42,negatif
com.shopee.id,9b90ab46-db9f-48f9-af91-6612d363f853,Tumara,5,2026-01-04 05:41:30,toplah sya sdh lma pke shopee dn sya puas dngn plyananya,0,"Hi kak Tumara, makasih banget ya kak untuk bintang dan reviewnya. Aku happy banget nih dapat bintang dari kamu. Oiya, jangan lupa pantau terus sosmed resmi Shopee buat update terbarunya ya kak. Kalo ada kendala boleh colek aku ke DM IG @shopee_id /@shopeecare_id . Sehat selalu ^BC",2026-01-04 06:33:14,positif
com.shopee.id,0ca90617-e91e-4cb1-9849-9d7b98e3c138,Das Noti,5,2026-01-04 05:40:00,"kadang sesuwai ya kadang ada yg GK sesuwai,tapi ya cukup puas si amanah lah kesalahan dikit bisa dimaklumi,cuman mari berbenah saling jujur dan amanah biar lancar semua🙏",0,Yuhuu mantul banget pastinya ya kaa Das Noti xixix.. maaciw ya untuk bintang limanya.. moga Shopee jadi tempat belanja terfavorit kamu ya ka.. ada banyak banget promo dan penawaran terbaik untuk kamu loh.. cuss belanja lagi ka.. happy shopping^AK,2026-01-04 06:34:30,positif
com.shopee.id,9454c222-c217-4e03-8bc8-98f32b43bdcc,Ivan Harimisa,1,2026-01-04 05:35:36,Untuk barangnya sih tidak pernah salah. Tapi sekarang pengiriman Shoppe sangatlah mengecewakan? klo memang kewalahan bisa kerja sama dgn ekpedisi lain..or tidak mau rugi ( monopoli ) Barang dr tgl 23/12/ 2025 Tidak dikirim malah dikembalikan ke penjual tgl 02/01/ 2026 yg katanya express ( 2 brg dikembalikan tidak tahu brg yg lain yg dipesan apakah berakhir dgn cara yg sama hanya kurir mereka yg tahu 😀 ),0,"Hi Kak Ivan Harimisa, maaf ya udah buat risau terkait kendala yang kakak alami. Untuk keluhan kk akan kami jadikan feedback agar plyan Shopee semakin lebih baik. Agar bs dicek lbh lanjut blh infoin no pesanan dan usn ke DM sosmed resmi Shopee @Shopee_id / @shopeecare_id ya. Terima kasih dan aku tunggu ^AK",2026-01-04 06:28:57,negatif
com.shopee.id,063731a4-4ad5-455d-9045-04ea4766ffd8,Siti Nur utami,5,2026-01-04 05:32:29,puas mantap sope solusi buat belanja ngak ribet,0,"Hi kak Siti Nur utami, makasih ya buat bintang limanya. Moga selalu puas dg aplikasi shopee. jgn lupa buat pantau trs yuk di sosmed Shopee utk info2 event & promo kece lainnya, biar km ga ketinggalan. Jk km ada pertnyaan atau kendala tentang aplikasi shopee, yuk chat aku ke DM sosmed resmi Shopee @shopee_id / @shopeecare_id yah, Stay safe ^AK",2026-01-04 06:27:39,positif
com.shopee.id,20e8959f-a14b-4af1-aeed-39a3239a26bd,Rice12 Riawan12,3,2026-01-04 05:30:35,kadang gk sesuai barangg klo dtgg,0,"Hi Kak Rice12 Riawan12, maaf ya udah buat risau terkait kendala yang kakak alami. Untuk keluhan kk akan kami jadikan feedback agar plyan Shopee semakin lebih baik. Agar bs dicek lbh lanjut blh infoin no pesanan dan usn ke DM sosmed resmi Shopee @Shopee_id / @shopeecare_id ya. Terima kasih dan aku tunggu ^AK",2026-01-04 06:27:06,netral
com.shopee.id,5fa493a1-5bc2-45c4-8512-a745a493cd93,Risma Wati,5,2026-01-04 05:30:21,bagus banget,0,"Hai kak Risma Wati , makasih banget yaaa buat review dan bintangnya. Semoga Shopee bisa selalu memberikan pengalaman yg terbaik untuk semua pengguna. Kalau ada pertanyaan terkait Shopee jangan sungkan DM aku di IG @Shopee_id / @Shopeecare_id yaaa. Have a good day ^BB",2026-01-04 06:31:38,positif
com.shopee.id,9aac7c0b-2360-42ba-8f3f-cb58622705dd,A'Budy Abf,5,2026-01-04 05:28:45,selalu memudahkan untuk berbelanja....tingakt terus shopee,0,,,positif
com.shopee.id,c063f72a-5c77-402d-ae92-1ccc48812fa2,Muhammad Wazir,5,2026-01-04 05:28:21,sangat membantu saya yang males langsung ketoko wkwk,0,"Hai kak Muhammad Wazir makasih ya bintang dan reviewnya. Moga Shopee bisa terus kasih yang terbaik buat penggunanya biar kakak selalu nyaman dan aman pakai Shopee. Kalo ada pertanyaan terkait Shopee jangan sungkan DM aku di @shopeecare_id ya, sehat selalu ^AX",2026-01-04 06:28:38,positif
com.shopee.id,cb9d0a10-3c2e-4d6e-a419-518c1a9b9d8b,NokNala Gemoy,1,2026-01-04 05:26:57,sekarang pengiriman lambat.. gak kaya dlu,0,"Hai kak NokNala Gemoy, maaf yaa udah bikin kamu risau terkait pengiriman pesanan kamu. Untuk aku bantu pengecekan lebih lanjut boleh infokan username dan no pesanan kamu ke DM @Shopee_id / @Shopeecare_id ya. Ditunggu ^MS",2026-01-04 06:32:17,negatif
com.shopee.id,3a5840d7-8536-4a7d-b674-a0f11ef3a2df,Nadiah Vega,1,2026-01-04 05:25:34,paket aku banyak yang tercancel teruss katanya ditolak pembeli tapi tdk ada satupun kurir yg hub.ika aplgi antar kerumh,0,"Hii kak Nadiah Vega  , maaf ya udah bikin kamu ga nyaman terkait kendala yang kakak alami. Kalo ada kendala yuu infoin ke aku username dan detail kendala ke DM IG Social Media kita @shopee_id/@shopeecare_id . Sehat selalu^YQ",2026-01-04 06:28:49,negatif
com.shopee.id,29978498-4603-4e9a-8e78-f98590dcc063,Tatu Rahmah,5,2026-01-04 05:25:33,puas sama pelayanan . real pick barang y,0,"Hi kak Tatu Rahmah, aku ikut seneng kakak puas dan terbantu belanja dengan Shopee, makasih ya bintang 5 nya. Semoga Shopee bisa selalu jadi aplikasi terpercaya. Yuk pantau terus aplikasi Shopee biar nggak ketinggalan berbagai promo dan event menarik. Kalau ada pertnyaan bisa DM aku di IG @shopee_id / @shopeecare_id ya, have a nice day^WM",2026-01-04 06:30:42,positif
com.shopee.id,76c859c7-fce1-4732-b5f4-001b8aebdbfc,Nur Sidiq,3,2026-01-04 05:24:48,Gratis ongkir jembot.!! ...... Gratis ongkir kok cuman kepotong 10.000,0,"Hi kak Nur Sidiq, maaf ya sudah buat kmu gak nyaman terkait kendala kamu. Agar bisa aku bantu, infoin ke kami detail kendala kamu dan sreenshot detail kendala ke kami melalui DM Instagram @shopee_id/@shopeecare_id. Stay safe ^DB",2026-01-04 06:28:59,netral
com.shopee.id,d11df197-3d1f-4537-a7bc-47b3f1db2b03,Alsendi Mobile,4,2026-01-04 05:21:16,terima kasih koin nya semoga berkah,0,"Hi kak Alsendi Mobile, makasih ya kak buat bintang dan reviewnya. aku seneng deh kalau kakak suka belanja di Shopee. Supaya aku semangat boleh dong tambahin bintangnya. Oiya, jangan lupa pantau terus sosmed resmi Shopee buat update terbarunya ya kak. Kalo ada kendala boleh hubungi aku ke DM Instagram @shopee_id/@shopeecare_id. Sehat selalu ^BW",2026-01-04 06:29:50,positif
com.shopee.id,3b400dac-6e37-4252-96c5-2eecf10abc3d,Maya sari Rahayu AyuRadja,5,2026-01-04 05:21:12,"terbaik dan sanggat membantu, Mudah dan terpercaya,",0,"Hi kak Maya sari Rahayu AyuRadja, makasih banget yaa buat review dan bintang 5 nya. Semoga makin betah dan nyaman belanja lewat aplikasi Shopee yaa. Jangan lupa selalu pantengin promo menariknya di sosmed resmi dan aplikasi Shopee. Kalo ada pertanyaan, langsung hubungi aku via DM Instagram @shopee_id/@shopeecare_id ya. Have a nice day ^NV",2026-01-04 06:34:59,positif
com.shopee.id,f80eded2-91e0-466c-b10b-7f46b694640e,Yayan Subakti,1,2026-01-04 05:20:59,kalau bayar lemot,0,"Hai kak Yayan Subakti, maaf ya sudah buat kmu gak nyaman terkait kendala kamu. Agar bisa aku bantu, infoin ke aku detail kendala kamu dan screenshot review ini ke aku melalui DM Instagram @shopee_id/@shopeecare_id. Stay safe ^AS",2026-01-04 06:30:46,negatif
com.shopee.id,b514b8b0-5821-4faa-b785-8d9b0ea16b30,MALABO PROJECT,1,2026-01-04 05:20:03,"iklannya menjengkelkan, di setiap app, lain di buka baik game atw app yg lain yg beriklan.. iklannya shopee, paling mnjengkelkan... iklannya menipu, tanda silang d i iklannya palsu...",0,"Hai kak MALABO PROJECT , mohon maaf atas ketidaknyamanan nya. terkait feedback dri kakak akan dijadikan evaluasi agar pelayanan dan juga performa aplikasi Shopee semakin lebih baik lagi ke depan nya. Kalau ada kendala terkait Shopee kakak bisa DM IG ke @Shopee_id ya kak . Sehat selalu ^BB",2026-01-04 06:30:52,negatif
com.shopee.id,94cf77f9-6a04-4a8b-8fde-b6e6881b1608,Adi Azima,5,2026-01-04 05:19:54,🥰,0,"Hii kak Adi Azima, makasih ya buat review bintang 5 nya, yuk cek aplikasi shopee biar gak ketinggalan promo-promo menarik lainnya. Kalo ada kendala/pertanyaan lainnya bisa DM ke Social Media kita  Instagram : @shopee_id / @shopeecare_id dan X : @shopeeID / @shopeecare. Stay safe ^XK",2026-01-04 06:30:33,positif
com.shopee.id,ece048ff-9732-47de-b620-43ca1c5f51f6,Mhu Rusdi,5,2026-01-04 05:18:20,sangat bagus,0,"Hai kak Mhu Rusdi makasih ya bintang dan reviewnya. Moga Shopee bisa terus kasih yang terbaik buat penggunanya biar kakak selalu nyaman dan aman pakai Shopee. Kalo ada pertanyaan terkait Shopee jangan sungkan DM aku di @shopeecare_id ya, sehat selalu ^AX",2026-01-04 06:28:07,positif
com.shopee.id,fc356621-7670-4887-b158-4f459acfbf4f,Junudin Channel,5,2026-01-04 05:18:10,sangat memuaskan,0,"Hi kak Junudin Channel, makasih ya buat bintang 5 nya, aku tambah semangat buat kasih pelayanan yg terbaik :) Yuk pantau terus aplikasi Shopee biar nggk ketinggalan promo menarik lainnya. Klo ada pertanyaan terkait Shopee jangan sungkan DM aku di @Shopee_id / @Shopeecare_id  ya, sehat selalu ^RA",2026-01-04 06:30:18,positif
com.shopee.id,866cceb2-169e-4529-92ea-30f5934356aa,Agus S,5,2026-01-04 05:17:48,ok,0,"Hi kak Agus S, makasih ya buat bintang 5 nya. Aku tambah semangat buat kasih pelayanan yg terbaik buat kamu. Yuk pantau terus aplikasi Shopee biar ngga ketinggalan promo menarik lainnya. Kalo ada pertanyaan terkait Shopee jangan sungkan DM aku di @Shopee_id / @Shopeecare_id ya. Have a good day^MS",2026-01-04 06:31:36,positif
com.shopee.id,4c56adc5-b040-4b1a-bb87-7035255f9388,Niza Namica,2,2026-01-04 05:17:45,"sumpah ganggu, gak di klik apa-apa tetap muncul sendiri. padahal gak perlu iklan juga dibuka tiap bari.",0,"hi ka Niza Namica, maaf ya udah buat kamu ga nyaman. iklan Shopee ditujukan biar kamu ga ketinggalan info dan update promo terbarunya Shopee ka.. ohiya, kalau kamu ada pertanyaan atau kendala terkait Shopee, jangan sungkan colek aku ke DM IG @shopeecare_id ya ka.. sehat selalu^YQ",2026-01-04 06:29:25,negatif
com.shopee.id,c8c74d4e-456c-437f-a146-93f9e548f9ff,Lena Herliana,5,2026-01-04 05:17:42,sangat bagus dan beanfaat,0,"Hai kak Lena Herliana , makasih banget yaaa buat review dan bintangnya. Semoga Shopee bisa selalu memberikan pengalaman yg terbaik untuk semua pengguna. Kalau ada pertanyaan terkait Shopee jangan sungkan DM aku di IG @Shopee_id / @Shopeecare_id yaaa. Have a good day ^BB",2026-01-04 06:29:38,positif
com.shopee.id,8e7565d9-2481-4927-b9b2-b1742b7835f6,Issel Mda,1,2026-01-04 05:16:39,fitur COD di non aktif kan apalah,0,"Hallo kak Issel Mda, maaf ya kak udah bikin ga nyaman. Shopee selalu berupaya untuk meningkatkan pelayanan kepada pengguna dan akan selalu berusaha memberikan yang terbaik ya kak. Agar aku bisa bantu lebih lanjut terkait kendala kakak bisa hubungi aku ke IG DM @shopeecare_id dengan melampirkan detail kendala yah kak. ^AX",2026-01-04 06:30:02,negatif
com.shopee.id,a0c520a2-41e9-4d84-a5c7-2667a6070ef3,HrYto,5,2026-01-04 05:15:26,dapat banyak potongan harga dgn voucher barang yg kecil biasanya dpt gratis ongkir. trimakasih shopee sangat membantu dlm pembelian barang yg ta butuhkan,0,"Hi kak HrYto, makasih ya buat bintang limanya. Moga selalu puas dg aplikasi shopee. jgn lupa buat pantau trs yuk di sosmed Shopee utk info2 event & promo kece lainnya, biar km ga ketinggalan. Jk km ada pertnyaan atau kendala tentang aplikasi shopee, yuk chat aku ke DM sosmed resmi Shopee @shopee_id / @shopeecare_id yah, Stay safe ^AK",2026-01-04 06:30:48,positif
com.shopee.id,26fdab66-af26-4f9c-9cd9-c8890de819c0,nur azizah,3,2026-01-04 05:15:01,"barusan update, malah ngga bisa dibuka sama sekali? tumben. baru kali ini",0,,,netral
com.shopee.id,f9ae455a-07fc-47d8-a07a-c13719e2a638,Nahda_028_kelas_A,1,2026-01-04 05:14:56,muak...semua pengiriman lama,0,"Hi kak Nahda_028_kelas_A, maaf ya sudah buat kmu gak nyaman terkait kendala kamu. Agar bisa aku bantu, infoin ke kami detail kendala kamu dan nomor pesanan, username ke kami melalui DM Instagram @shopee_id/@shopeecare_id. Stay safe ^DB",2026-01-04 06:32:59,negatif
com.shopee.id,b69203ce-6170-4764-ab6e-94daccb95322,Feri Afiyanti,5,2026-01-04 05:13:49,mantap smg poin yg dibagikan nominalnya tambah banyak,0,"Hai kak Feri Afiyanti, makasih banget yaaa buat review dan bintangnya. Semoga Shopee bisa selalu memberikan pengalaman yang terbaik untuk semua pengguna. Kalau ada pertanyaan terkait Shopee jangan sungkan DM aku di @Shopee_id / @Shopeecare yaaa. Have a good day ^AS",2026-01-04 06:32:09,positif
com.shopee.id,dc9133ef-f07c-45f5-8d19-f507af02876e,Damas Juliadri,5,2026-01-04 05:13:42,aplikasi yg bagus,0,"Hi kak Damas Juliadri, makasih ya buat bintang 5 nya, aku tambah semangat buat kasih pelayanan yg terbaik :) Yuk pantau terus aplikasi Shopee biar nggk ketinggalan promo menarik lainnya. Klo ada pertanyaan terkait Shopee jangan sungkan DM aku di @Shopee_id / @Shopeecare_id  ya, sehat selalu ^RA",2026-01-04 06:29:51,positif
com.shopee.id,b915cc0b-9984-424b-8b4f-fb3ee1521974,Lovina Jeyna,5,2026-01-04 05:12:29,Aplikasi shope emang terbaik👍👍untuk belanja skinkare pakaian lebih baik di shopee aja karna murah dan ongkirx juga ga mahal2 amat,0,"Hi kak Lovina Jeyna, makasih banget yaa buat review dan bintang 5 nya. Semoga makin betah dan nyaman belanja lewat aplikasi Shopee yaa. Jangan lupa selalu pantengin promo menariknya di sosmed resmi dan aplikasi Shopee. Kalo ada pertanyaan, langsung hubungi aku via DM Instagram @shopee_id/@shopeecare_id ya. Have a nice day ^NV",2026-01-04 06:29:22,positif
com.shopee.id,e920497a-053e-4c8c-815c-1424fe2e2842,Yenda Novita,1,2026-01-04 05:12:07,"iklan lu nyebelin banget anjir, di mana2 di semua aplikasi dah gw tonton sampai selesai baru gw klik tanda x ehhhh lu mulai lagi ngiklan dari awal, maksa banget lu, kalau orang mau beli barang lu gak usah lu ulang berkali kali iklan lu itu ganggu banget ngabisin kuota gw.",0,"Hai kak Yenda Novita, maaf ya sudah buat kmu gak nyaman terkait kendala kamu. Agar bisa aku bantu, infoin ke aku detail kendala kamu dan screenshot review ini ke aku melalui DM Instagram @shopee_id/@shopeecare_id. Stay safe ^AS",2026-01-04 06:31:36,negatif
com.shopee.id,dd86675f-a950-44ad-88f0-a9ca13fdacdb,Lock Winter,4,2026-01-04 05:11:29,"aplikasinya error selalu nutup sendiri ketika dibuka. aku udah uninstal terus install berkali kali, clear cache masih juga nutup sendiri.. kuota masih banyak 12 gb, penyimpanan memoripun masih byk 9 gb tolong ya pesanan gue masih ada, gimana gue mau check pengiriman dan klik bayar kalo error melulu.",7,"Hi kak, Maaf atas kendala yg km alami, kami akan menindaklanjuti permasalahan Kakak dan perlu kami sampaikan bahwa hal ini akan menjadi masukan untuk kami agar kedepannya dapat memberi pelayanan yang lebih baik untuk semua pelanggan Shopee. untuk detailnya jangan sungkan buat japri aku ke IG DM @shopee_id yah kak. aku tunggu ^IL",2024-09-21 13:13:06,positif
com.shopee.id,3706d44a-6e68-4dc4-9d4c-e4a1214ee904,Er Win,5,2026-01-04 05:11:13,"baguss bangettt woy lah....... akghhhhhrrr bagoss kale wakk,,,kelenn kalo belanja disini aja jgn di lite ya guyss disini kalo aku cmn 2 hari aja dh nyampek",0,"Hai kak Er Win makasih ya bintang dan reviewnya. Moga Shopee bisa terus kasih yang terbaik buat penggunanya biar kakak selalu nyaman dan aman pakai Shopee. Kalo ada pertanyaan terkait Shopee jangan sungkan DM aku di @shopeecare_id ya, sehat selalu ^AX",2026-01-04 06:31:29,positif
com.shopee.id,9b9561db-b74f-488f-8451-1913653f77c1,Padepokan Tombo Ati,5,2026-01-04 05:10:15,aplikasi belanja online yang rekomendet,0,"Hii kak Padepokan Tombo Ati, makasih ya buat reviewnya, semoga kakak betah dan nyaman menggunakkan aplikasi ini. Kalo ada kendala/pertanyaan lainnya bisa DM ke IG Social Media kita @shopee_id/@shopeecare_id Have a good day ^YQ",2026-01-04 06:30:39,positif
com.shopee.id,f8a93630-0366-4cc9-8355-49b1537bff9d,Cawi Caswito,5,2026-01-04 05:09:19,Sangat membantu sekali.respon nya bagus bagus.TOP banget,0,"Yuhuu mantulll kak Cawi Caswito, aku ikut seneng kalau kamu puas belanja di Shopee, makasih yaa kak untuk bintang 5 nyaa. moga Shopee bisa selalu jadi tempat belanja yang terpercaya dan kamu makin nyaman menggunakan aplikasinya hihi. kalo ada pertanyaan boleh lgsg colek aku ke DM @shopee_id / @shopeecare ^PR",2025-12-29 07:11:05,positif
com.shopee.id,e86b75c2-d2a2-40f8-b1b8-1b0ac167b427,ahmadainur rosyid,5,2026-01-04 05:09:05,goks,0,"Hi kak ahmadainur rosyid, makasih bintang 5 nya, aku makin semangat kasih pelayanan terbaik. Semoga Shopee selalu jadi aplikasi terpercaya kedepannya. Shopee akan selalu berusaha memberikan yg terbaik untuk semua penggunanya. Klo ada pertanyaan terkait Shopee bisa DM di IG @shopee_id  / @shopeecare_id ya, have a nice day^WM",2026-01-04 06:43:13,positif
com.shopee.id,9aedffd9-766a-423a-a98d-d0d696683491,Lili Li,5,2026-01-04 05:08:36,Sangat membantu untuk Ibu yang malas keluar rumah seperti Saya,0,"Hi kak Lili Li, makasih ya buat bintang 5 nya. Aku tambah semangat buat kasih pelayanan yg terbaik buat kamu. Yuk pantau terus aplikasi Shopee biar ngga ketinggalan promo menarik lainnya. Kalo ada pertanyaan terkait Shopee jangan sungkan DM aku di @Shopee_id / @Shopeecare_id ya. Have a good day^MS",2026-01-04 06:35:48,positif
com.shopee.id,3b4ffb91-6f9a-412b-a6ac-7ea7fb8a21bf,Tanty 877,5,2026-01-04 05:07:34,sesuai pesanan dan mudah,0,"Hi kak Tanty 877, makasih banget yaa buat review dan bintang 5 nya. Semoga makin betah dan nyaman belanja lewat aplikasi Shopee yaa. Jangan lupa selalu pantengin promo menariknya di sosmed resmi dan aplikasi Shopee. Kalo ada pertanyaan, langsung hubungi aku via DM Instagram @shopee_id/@shopeecare_id ya. Have a nice day ^XV",2026-01-04 06:43:24,positif
com.shopee.id,64eab509-4132-42b5-88f4-8ccd75ef1671,Najwa Ulpi,5,2026-01-04 05:06:06,shopee emgg uda trknl dn terbukti siii,0,"Hai kak Najwa Ulpi, makasih banget yaaa buat review dan bintangnya. Semoga Shopee bisa selalu memberikan pengalaman yang terbaik untuk semua pengguna. Kalau ada pertanyaan terkait Shopee jangan sungkan DM aku di @Shopee_id / @Shopeecare yaaa. Have a good day ^AS",2026-01-04 06:32:49,positif
com.shopee.id,773be424-1930-49d5-b394-533d9eedc0d8,Republik Jasund,1,2026-01-04 05:04:58,iklan ngeselin jumpscare tiba²,0,"Hi kak Republik Jasund, maaf ya udah buat kamu ga nyaman. iklan Shopee ditujukan biar kamu ga ketinggalan info dan update promo terbarunya Shopee ka.. ohiya, kalau kamu ada pertanyaan atau kendala terkait Shopee, jangan sungkan hubungi aku ke DM IG @Shopee_id ya ka. sehat selalu ^AK",2026-01-04 06:31:19,negatif
com.shopee.id,9fe2c1c0-4852-4b36-ab5e-aa0b895e3613,Eli Maidiana,5,2026-01-04 05:04:03,kenapa TDK bisa cod lagi punya saya .padahal udh BRP kali mode transfer dilakukan,0,Makasih ya kak buat reviewnya. Stay safe :) ^OB,2024-01-17 13:08:47,positif
com.shopee.id,fb62e160-1110-4a0d-a4ce-21f7254be76c,Rini Aprilia,5,2026-01-04 05:03:24,saya suka belanja di shopee... krn kebanyakan amanah hny ada beberapa yg tdk amanah... tp shopee msh tetap jd tmpt faforit belanja ku,0,"Hi kak Rini Aprilia  , maaf bikin ga nyaman trkait kendala yg km alami Apabila ada pertanyaan/kendala terkait Shopee boleh infoin aku via DM ke sosmed @Shopee_id/@Shopeecare ya. Stay healthy ^RA",2026-01-04 06:49:21,positif
com.shopee.id,2f517c0b-1b56-49c9-9939-a17071068bb6,Ali Yazuz,5,2026-01-04 05:02:19,Bagus 1,0,,,positif
com.shopee.id,b6474af7-a896-43f3-96b0-5acbc0a4ad4f,Arido Amri,1,2026-01-04 05:02:16,jelek,0,,,negatif
com.shopee.id,10d82350-b363-462e-b532-e70f90231a3a,Almira Laquisha Kamilah,5,2026-01-04 05:01:23,shopee tuh beneran ngebantu banget buat aku yang mager kemana mana tapi mau belanja ini itu apalagi harga flash sale nya tuh parah banget beneran semurah itu belanja di sini wajib download kalo kata aku sih👍🏻,0,"Hai kak Almira Laquisha Kamilah, makasih banget yaaa buat review dan bintangnya. Semoga Shopee bisa selalu memberikan pengalaman yang terbaik untuk semua pengguna. Kalau ada pertanyaan terkait Shopee jangan sungkan DM aku di @Shopee_id / @Shopeecare yaaa. Have a good day ^AS",2026-01-04 06:33:28,positif
com.shopee.id,fc51dc68-4ae8-4a74-a409-6240e237b16c,PSB pemer satu bangsa,5,2026-01-04 05:01:11,puas,0,"Hi kak PSB pemer satu bangsa, makasih banget yaa buat review dan bintang 5 nya. Semoga makin betah dan nyaman belanja lewat aplikasi Shopee yaa. Jangan lupa selalu pantengin promo menariknya di sosmed resmi dan aplikasi Shopee. Kalo ada pertanyaan, langsung hubungi aku via DM Instagram @shopee_id/@shopeecare_id ya. Have a nice day^BW",2026-01-04 06:34:20,positif
com.shopee.id,de87b75a-3aed-4255-8560-0709f844c071,Stiven Jr,3,2026-01-04 05:00:37,"aplikasinya bagus buat mesan barang apapun,tapi saya ketenu masalah saat melakukan penilaian,itu loadingnya lama bangget muter-muter terus,dan ga ke kirim,harus keluar dulu masuk lagi,itupun kalau sekali jadi,ada yang harus beberapa kali baru bisa kenilai,padahal mau ngumpulin koinya,lumayan banyak pesanan saya yang ke kumpul belum di nilai,pass ada waktu buat nilai malah kayak gitu,tolong buat di perbaiki ya,bintang 5 nya kalau udah lancar,makasih",0,"Hai kak Stiven Jr,  maaf ya udah bikin kakak tidak puas dalam menggunakan aplikasi Shopee. Agar aku bisa bantu memaksimalkan penggunaan Shopee yuk infoin kendala kakak melalui DM ke IG social media di @Shopee_id / @Shopeecare. Terima kasih ^AG",2026-01-04 06:56:06,netral
com.shopee.id,b7c37cfd-0849-4125-8722-3517c957f2b7,Novi Widyastuti,5,2026-01-04 05:00:37,"shopee bagus, harga terjangkau, free ongkir,belanja jd puas",0,"Hi kak Novi Widyastuti , Aku ikut seneng kalau kamu puas belanja di Shopee, makasih ya kak untuk bintang 5 nyaa. Moga Shopee bisa selalu jadi tempat belanja yang terpercaya jd kamu makin nyaman menggunakan aplikasinya. Kalo ada pertanyaan boleh langsung hubungi Aku ke DM @Shopee_id ya, sehat selalu ^DG",2026-01-03 06:12:04,positif
com.shopee.id,9d42a677-624e-4ee5-acc3-d307849b47ed,Achmad Nurdian,5,2026-01-04 04:59:56,"shoopee keren pokoknya,tidak bisa dibilang dengan kata kata...hehe",0,"Hi kak Achmad Nurdian, makasih banget yaa buat review dan bintang 5 nya. Semoga makin betah dan nyaman belanja lewat aplikasi Shopee yaa. Jangan lupa selalu pantengin promo menariknya di sosmed resmi dan aplikasi Shopee. Kalo ada pertanyaan, langsung hubungi aku via DM Instagram @shopee_id/@shopeecare_id ya. Have a nice day ^XV",2026-01-04 06:42:49,positif
com.shopee.id,dc1e54a3-7bb9-4db8-a44a-481e699748cc,Ali Bond,5,2026-01-04 04:59:35,okeee mantan,0,"Hi kak Ali Bond, makasih banget ya kak untuk bintang dan reviewnya. Aku happy banget nih dapat bintang dari kamu. Oiya, jangan lupa pantau terus sosmed resmi Shopee buat update terbarunya ya kak. Kalo ada kendala boleh colek aku ke DM IG @shopee_id /@shopeecare_id . Sehat selalu ^BC",2026-01-04 06:15:47,positif
com.shopee.id,21a3b7a7-0c26-49f0-8a01-cb3d4485b4ef,Yudi Hidayatdjati,5,2026-01-04 04:57:41,top,0,"Hi kak {Google Play Username}, makasih ya buat bintang 5 nya, aku tambah semangat buat kasih pelayanan yg terbaik :) Yuk pantau terus aplikasi Shopee biar nggk ketinggalan promo menarik lainnya. Klo ada pertanyaan terkait Shopee jangan sungkan DM aku di @Shopee_id / @Shopeecare_id  ya, sehat selalu ^RA",2026-01-04 06:12:54,positif
com.shopee.id,3d567770-0d1a-4c9f-8094-8b4bf69b90eb,muhammad irfan (Irfan),5,2026-01-04 04:56:43,mantap dah,0,"yuhuuu kamuhammad irfan (Irfan).maaciw ya untuk bintang dan reviewnya.. Aku seneng banget deh kalau kamu suka sama aplikasi shopee.. hari ini kamu udah buka aplikasi shopee belum nih kaa? kalau belum, yuk buka dulu aplikasi shopeenya kaa. kamu bisa belanja dengan menggunakan voucher gratis ongkir loh kaa.. met siang ^AG",2026-01-04 06:27:20,positif
com.shopee.id,70e38f59-c733-428f-9a86-c442a4f3cc67,papithom,5,2026-01-04 04:56:07,keren,0,"Hi kak papithom, makasih ya buat bintang 5 nya. Aku tambah semangat buat kasih pelayanan yg terbaik buat kamu. Yuk pantau terus aplikasi Shopee biar ngga ketinggalan promo menarik lainnya. Kalo ada pertanyaan terkait Shopee jangan sungkan DM aku di @Shopee_id / @Shopeecare_id ya. Have a good day^MS",2026-01-04 06:16:09,positif
com.shopee.id,1da0a830-ee03-414c-8c72-6f301f014c9e,Siti Komala,5,2026-01-04 04:55:12,sangat puas blanja d shopee semua ada dn pengiriman nya jga cepat tks shopee,0,"Hi kak Siti Komala, makasih banget yaa buat review dan bintang 5 nya. Semoga makin betah dan nyaman belanja lewat aplikasi Shopee yaa. Jangan lupa selalu pantengin promo menariknya di sosmed resmi dan aplikasi Shopee. Kalo ada pertanyaan, langsung hubungi aku via DM Instagram @shopee_id/@shopeecare_id ya. Have a nice day^BW",2026-01-04 06:15:50,positif
com.shopee.id,1d19e1d2-443f-4402-8c5d-fb6dee50216d,Sri Rahma,1,2026-01-04 04:54:54,"ngadain vocer giliran di beli malah langsung otomatis d batalin, kalau gk mau rugi jgn ngadain 👎🏻",0,"Hai kak Sri Rahma , maaf ya sudah buat kmu gak nyaman terkait kendala kamu. Agar bisa aku bantu, infoin ke aku detail kendala kamu dan screenshot review ini ke aku melalui DM Instagram @shopee_id/@shopeecare_id. Stay safe ^AS",2026-01-04 06:12:33,negatif
